NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;13;5;1;0.303000;39;85;85
1;14;6;0;0.306000;39;85;85
2;15;7;3;0.309000;39;85;85
3;16;8;1;0.312000;39;85;85
4;17;9;6;0.315000;39;85;85
5;18;10;2;0.318000;39;85;85
6;19;11;4;0.321000;39;85;85
7;20;12;8;0.324000;39;85;85
8;21;13;8;0.327000;39;85;85
9;12;4;7;0.300000;39;77;77
10;13;5;6;0.303000;39;77;77
11;14;6;5;0.306000;39;77;77
12;15;7;2;0.309000;39;77;77
13;16;8;3;0.312000;39;77;77
14;17;9;6;0.315000;39;77;77
15;18;10;5;0.318000;39;77;77
16;19;11;4;0.321000;39;77;77
17;20;12;5;0.324000;39;77;77
18;21;13;2;0.327000;39;77;77
19;22;14;9;0.330000;39;77;77
20;23;15;10;0.333000;39;77;77
21;24;16;7;0.336000;39;77;77
22;25;17;9;0.339000;39;77;77
23;26;18;12;0.342000;39;77;77
24;12;4;11;0.300000;39;76;76
25;12;4;10;0.300000;39;75;75
26;13;5;5;0.303000;39;75;75
27;14;6;5;0.306000;39;75;75
28;12;4;3;0.300000;39;74;74
29;12;4;2;0.300000;39;68;68
30;13;5;0;0.303000;39;68;68
31;14;6;1;0.306000;39;68;68
32;15;7;1;0.309000;39;68;68
33;16;8;3;0.312000;39;68;68
34;12;4;2;0.300000;39;67;67
35;13;5;1;0.303000;39;67;67
36;14;6;4;0.306000;39;67;67
37;15;7;3;0.309000;39;67;67
38;16;8;4;0.312000;39;67;67
39;17;9;3;0.315000;39;67;67
40;12;4;5;0.300000;39;65;65
41;12;4;3;0.300000;39;60;60
42;12;4;3;0.300000;39;59;59
43;13;5;3;0.303000;39;59;59
44;12;4;3;0.300000;39;57;57
45;13;5;4;0.303000;39;57;57
46;14;6;5;0.306000;39;57;57
47;15;7;6;0.309000;39;57;57
48;16;8;4;0.312000;39;57;57
49;17;9;6;0.315000;39;57;57
50;18;10;6;0.318000;39;57;57
51;12;4;7;0.300000;39;45;45
52;13;5;3;0.303000;39;45;45
53;14;6;3;0.306000;39;45;45
54;15;7;4;0.309000;39;45;45
55;16;8;5;0.312000;39;45;45
56;17;9;5;0.315000;39;45;45
57;18;10;3;0.318000;39;45;45
58;19;11;5;0.321000;39;45;45
59;20;12;6;0.324000;39;45;45
60;21;13;4;0.327000;39;45;45
61;22;14;4;0.330000;39;45;45
62;23;15;6;0.333000;39;45;45
63;24;16;5;0.336000;39;45;45
64;25;17;8;0.339000;39;45;45
65;26;18;10;0.342000;39;45;45
66;27;19;10;0.345000;39;45;45
67;28;20;17;0.348000;39;45;45
68;29;21;15;0.351000;39;45;45
69;30;22;18;0.354000;39;45;45
70;31;23;16;0.357000;39;45;45
71;32;24;16;0.360000;39;45;45
72;33;25;19;0.363000;39;45;45
73;34;26;14;0.366000;39;45;45
74;35;27;19;0.369000;39;45;45
75;36;28;29;0.372000;39;45;45
76;37;29;24;0.375000;39;45;45
77;38;30;19;0.378000;39;45;45
78;12;4;21;0.300000;39;44;44
