NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;13;5;4;0.303000;39;164;164
1;12;4;5;0.300000;39;138;138
2;12;4;3;0.300000;39;136;136
3;13;5;3;0.303000;39;136;136
4;14;6;3;0.306000;39;136;136
5;15;7;3;0.309000;39;136;136
6;12;4;4;0.300000;39;119;119
7;13;5;2;0.303000;39;119;119
8;12;4;2;0.300000;39;110;110
9;13;5;1;0.303000;39;110;110
10;12;4;3;0.300000;39;76;76
11;13;5;0;0.303000;39;76;76
12;14;6;2;0.306000;39;76;76
13;15;7;4;0.309000;39;76;76
14;12;4;5;0.300000;39;73;73
15;13;5;2;0.303000;39;73;73
16;14;6;2;0.306000;39;73;73
17;15;7;4;0.309000;39;73;73
18;16;8;6;0.312000;39;73;73
19;17;9;2;0.315000;39;73;73
20;18;10;3;0.318000;39;73;73
21;19;11;4;0.321000;39;73;73
22;20;12;5;0.324000;39;73;73
23;21;13;9;0.327000;39;73;73
24;22;14;8;0.330000;39;73;73
25;12;4;9;0.300000;39;63;63
26;13;5;6;0.303000;39;63;63
27;14;6;2;0.306000;39;63;63
28;15;7;4;0.309000;39;63;63
29;16;8;2;0.312000;39;63;63
30;17;9;4;0.315000;39;63;63
31;18;10;2;0.318000;39;63;63
32;19;11;6;0.321000;39;63;63
33;20;12;6;0.324000;39;63;63
34;21;13;4;0.327000;39;63;63
35;22;14;5;0.330000;39;63;63
36;23;15;5;0.333000;39;63;63
37;24;16;12;0.336000;39;63;63
38;25;17;8;0.339000;39;63;63
39;26;18;9;0.342000;39;63;63
40;27;19;14;0.345000;39;63;63
41;28;20;7;0.348000;39;63;63
42;29;21;8;0.351000;39;63;63
43;30;22;14;0.354000;39;63;63
44;31;23;11;0.357000;39;63;63
45;32;24;11;0.360000;39;63;63
46;33;25;19;0.363000;39;63;63
47;34;26;14;0.366000;39;63;63
48;12;4;24;0.300000;39;62;62
49;13;5;19;0.303000;39;62;62
50;14;6;7;0.306000;39;62;62
51;15;7;4;0.309000;39;62;62
52;16;8;4;0.312000;39;62;62
53;17;9;7;0.315000;39;62;62
54;12;4;7;0.300000;39;56;56
55;13;5;10;0.303000;39;56;56
56;14;6;4;0.306000;39;56;56
57;15;7;4;0.309000;39;56;56
58;16;8;4;0.312000;39;56;56
59;17;9;4;0.315000;39;56;56
60;18;10;6;0.318000;39;56;56
61;19;11;10;0.321000;39;56;56
62;20;12;10;0.324000;39;56;56
63;21;13;6;0.327000;39;56;56
64;12;4;11;0.300000;39;54;54
65;13;5;8;0.303000;39;54;54
66;14;6;1;0.306000;39;54;54
67;15;7;3;0.309000;39;54;54
68;16;8;8;0.312000;39;54;54
69;17;9;4;0.315000;39;54;54
70;18;10;4;0.318000;39;54;54
71;12;4;4;0.300000;39;50;50
72;13;5;3;0.303000;39;50;50
73;14;6;4;0.306000;39;50;50
74;15;7;4;0.309000;39;50;50
75;16;8;1;0.312000;39;50;50
76;17;9;6;0.315000;39;50;50
77;18;10;3;0.318000;39;50;50
78;19;11;6;0.321000;39;50;50
79;20;12;8;0.324000;39;50;50
80;21;13;5;0.327000;39;50;50
81;22;14;12;0.330000;39;50;50
82;23;15;12;0.333000;39;50;50
83;24;16;8;0.336000;39;50;50
84;25;17;8;0.339000;39;50;50
85;26;18;11;0.342000;39;50;50
86;27;19;14;0.345000;39;50;50
87;28;20;10;0.348000;39;50;50
88;29;21;18;0.351000;39;50;50
89;30;22;16;0.354000;39;50;50
90;31;23;14;0.357000;39;50;50
91;32;24;17;0.360000;39;50;50
92;33;25;20;0.363000;39;50;50
93;34;26;17;0.366000;39;50;50
94;35;27;15;0.369000;39;50;50
95;36;28;25;0.372000;39;50;50
96;37;29;25;0.375000;39;50;50
97;38;30;19;0.378000;39;50;50
98;39;31;24;0.381000;39;50;50
99;40;32;20;0.384000;39;50;50
100;41;33;38;0.387000;39;50;50
101;42;34;38;0.390000;39;50;50
102;43;35;43;0.393000;39;50;50
103;44;36;37;0.396000;39;50;50
104;45;37;30;0.399000;39;50;50
105;46;38;30;0.402000;39;50;50
106;47;39;39;0.405000;39;50;50
107;48;40;43;0.408000;39;50;50
108;12;4;48;0.300000;39;47;47
109;13;5;27;0.303000;39;47;47
110;14;6;4;0.306000;39;47;47
111;15;7;1;0.309000;39;47;47
112;16;8;4;0.312000;39;47;47
113;17;9;3;0.315000;39;47;47
114;18;10;2;0.318000;39;47;47
115;19;11;7;0.321000;39;47;47
116;20;12;4;0.324000;39;47;47
117;21;13;6;0.327000;39;47;47
118;22;14;14;0.330000;39;47;47
119;23;15;8;0.333000;39;47;47
120;24;16;6;0.336000;39;47;47
121;25;17;14;0.339000;39;47;47
122;26;18;15;0.342000;39;47;47
123;27;19;12;0.345000;39;47;47
124;28;20;10;0.348000;39;47;47
125;29;21;10;0.351000;39;47;47
126;30;22;15;0.354000;39;47;47
127;31;23;15;0.357000;39;47;47
128;12;4;17;0.300000;39;44;44
129;13;5;16;0.303000;39;44;44
130;14;6;5;0.306000;39;44;44
131;15;7;1;0.309000;39;44;44
132;16;8;1;0.312000;39;44;44
133;17;9;3;0.315000;39;44;44
134;18;10;6;0.318000;39;44;44
135;19;11;5;0.321000;39;44;44
136;20;12;5;0.324000;39;44;44
137;21;13;8;0.327000;39;44;44
138;22;14;8;0.330000;39;44;44
139;23;15;8;0.333000;39;44;44
140;24;16;8;0.336000;39;44;44
141;25;17;11;0.339000;39;44;44
142;26;18;14;0.342000;39;44;44
143;27;19;12;0.345000;39;44;44
144;28;20;12;0.348000;39;44;44
145;29;21;8;0.351000;39;44;44
146;30;22;8;0.354000;39;44;44
147;31;23;16;0.357000;39;44;44
148;32;24;16;0.360000;39;44;44
149;33;25;22;0.363000;39;44;44
150;34;26;20;0.366000;39;44;44
151;35;27;17;0.369000;39;44;44
152;36;28;21;0.372000;39;44;44
153;37;29;17;0.375000;39;44;44
