NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;200;60;34;0.300000;2579;31616;31616
1;200;60;26;0.300000;2579;31568;31568
2;200;60;33;0.300000;2579;30740;30740
3;200;60;34;0.300000;2579;30681;30681
4;200;60;31;0.300000;2579;30319;30319
5;201;60;30;0.300000;2579;30319;30319
6;202;60;31;0.300000;2579;30319;30319
7;200;60;25;0.300000;2579;30210;30210
8;201;60;21;0.300000;2579;30210;30210
9;200;60;37;0.300000;2579;30007;30007
10;200;60;21;0.300000;2579;29483;29483
11;201;60;23;0.300000;2579;29483;29483
12;200;60;32;0.300000;2579;29360;29360
13;201;60;36;0.300000;2579;29360;29360
14;202;60;37;0.300000;2579;29360;29360
15;203;60;31;0.300000;2579;29360;29360
16;204;60;29;0.300000;2579;29360;29360
17;205;60;35;0.300000;2579;29360;29360
18;200;60;28;0.300000;2579;29053;29053
19;200;60;29;0.300000;2579;28733;28733
20;201;60;34;0.300000;2579;28733;28733
21;202;60;29;0.300000;2579;28733;28733
22;203;60;39;0.300000;2579;28733;28733
23;200;60;42;0.300000;2579;28546;28546
24;200;60;30;0.300000;2579;28405;28405
25;201;60;27;0.300000;2579;28405;28405
26;202;60;22;0.300000;2579;28405;28405
27;203;60;24;0.300000;2579;28405;28405
28;200;60;37;0.300000;2579;28362;28362
29;200;60;38;0.300000;2579;28345;28345
30;200;60;31;0.300000;2579;28123;28123
31;201;60;32;0.300000;2579;28123;28123
32;202;60;32;0.300000;2579;28123;28123
33;203;60;26;0.300000;2579;28123;28123
34;204;60;37;0.300000;2579;28123;28123
35;205;60;36;0.300000;2579;28123;28123
36;200;60;40;0.300000;2579;27906;27906
37;201;60;34;0.300000;2579;27906;27906
38;200;60;38;0.300000;2579;27897;27897
39;201;60;35;0.300000;2579;27897;27897
40;202;60;31;0.300000;2579;27897;27897
41;203;60;22;0.300000;2579;27897;27897
42;200;60;27;0.300000;2579;27758;27758
43;200;60;24;0.300000;2579;27579;27579
44;201;60;30;0.300000;2579;27579;27579
45;202;60;33;0.300000;2579;27579;27579
46;203;60;29;0.300000;2579;27579;27579
47;200;60;33;0.300000;2579;27536;27536
48;200;60;34;0.300000;2579;27464;27464
49;201;60;32;0.300000;2579;27464;27464
50;200;60;29;0.300000;2579;27444;27444
51;200;60;26;0.300000;2579;27408;27408
52;201;60;22;0.300000;2579;27408;27408
53;202;60;20;0.300000;2579;27408;27408
54;200;60;30;0.300000;2579;27342;27342
55;201;60;36;0.300000;2579;27342;27342
56;202;60;42;0.300000;2579;27342;27342
57;200;60;37;0.300000;2579;27193;27193
58;200;60;38;0.300000;2579;27126;27126
59;201;60;29;0.300000;2579;27126;27126
60;200;60;34;0.300000;2579;27119;27119
61;200;60;30;0.300000;2579;27005;27005
62;200;60;36;0.300000;2579;26915;26915
63;201;60;28;0.300000;2579;26915;26915
64;202;60;29;0.300000;2579;26915;26915
65;203;60;24;0.300000;2579;26915;26915
66;200;60;25;0.300000;2579;26864;26864
67;200;60;29;0.300000;2579;26732;26732
68;200;60;26;0.300000;2579;26492;26492
69;201;60;27;0.300000;2579;26492;26492
70;202;60;27;0.300000;2579;26492;26492
71;203;60;22;0.300000;2579;26492;26492
72;204;60;31;0.300000;2579;26492;26492
73;205;60;29;0.300000;2579;26492;26492
74;206;60;32;0.300000;2579;26492;26492
75;207;60;27;0.300000;2579;26492;26492
76;208;60;23;0.300000;2579;26492;26492
77;200;60;25;0.300000;2579;26398;26398
78;200;60;30;0.300000;2579;26365;26365
79;200;60;35;0.300000;2579;26239;26239
80;201;60;36;0.300000;2579;26239;26239
81;200;60;29;0.300000;2579;26112;26112
82;201;60;30;0.300000;2579;26112;26112
83;202;60;25;0.300000;2579;26112;26112
84;203;60;25;0.300000;2579;26112;26112
85;204;60;40;0.300000;2579;26112;26112
86;205;60;26;0.300000;2579;26112;26112
87;206;60;26;0.300000;2579;26112;26112
88;200;60;31;0.300000;2579;26107;26107
89;200;60;29;0.300000;2579;26086;26086
90;200;60;29;0.300000;2579;25958;25958
91;201;60;27;0.300000;2579;25958;25958
92;202;60;28;0.300000;2579;25958;25958
93;200;60;33;0.300000;2579;25783;25783
94;200;60;29;0.300000;2579;25781;25781
95;201;60;29;0.300000;2579;25781;25781
96;202;60;34;0.300000;2579;25781;25781
97;200;60;37;0.300000;2579;25701;25701
98;200;60;29;0.300000;2579;25581;25581
99;201;60;24;0.300000;2579;25581;25581
100;200;60;36;0.300000;2579;25503;25503
101;201;60;32;0.300000;2579;25503;25503
102;202;60;32;0.300000;2579;25503;25503
103;200;60;28;0.300000;2579;25502;25502
104;201;60;39;0.300000;2579;25502;25502
105;200;60;40;0.300000;2579;25374;25374
106;201;60;35;0.300000;2579;25374;25374
107;202;60;29;0.300000;2579;25374;25374
108;200;60;38;0.300000;2579;25215;25215
109;201;60;31;0.300000;2579;25215;25215
110;200;60;32;0.300000;2579;25157;25157
111;201;60;34;0.300000;2579;25157;25157
112;200;60;35;0.300000;2579;25132;25132
113;200;60;31;0.300000;2579;25025;25025
114;201;60;30;0.300000;2579;25025;25025
115;202;60;31;0.300000;2579;25025;25025
116;200;60;38;0.300000;2579;25023;25023
117;200;60;27;0.300000;2579;25012;25012
118;201;60;37;0.300000;2579;25012;25012
119;202;60;36;0.300000;2579;25012;25012
120;200;60;34;0.300000;2579;24966;24966
121;201;60;31;0.300000;2579;24966;24966
122;202;60;38;0.300000;2579;24966;24966
123;200;60;37;0.300000;2579;24807;24807
124;201;60;25;0.300000;2579;24807;24807
125;200;60;24;0.300000;2579;24740;24740
126;200;60;26;0.300000;2579;24497;24497
127;200;60;37;0.300000;2579;24447;24447
128;201;60;23;0.300000;2579;24447;24447
129;200;60;32;0.300000;2579;24440;24440
130;201;60;30;0.300000;2579;24440;24440
131;200;60;37;0.300000;2579;24274;24274
132;200;60;33;0.300000;2579;24149;24149
133;201;60;33;0.300000;2579;24149;24149
134;202;60;31;0.300000;2579;24149;24149
135;203;60;33;0.300000;2579;24149;24149
136;200;60;31;0.300000;2579;24054;24054
137;201;60;33;0.300000;2579;24054;24054
138;200;60;26;0.300000;2579;23974;23974
139;200;60;32;0.300000;2579;23622;23622
140;201;60;29;0.300000;2579;23622;23622
141;200;60;23;0.300000;2579;23616;23616
142;201;60;32;0.300000;2579;23616;23616
143;200;60;31;0.300000;2579;23509;23509
144;201;60;30;0.300000;2579;23509;23509
145;202;60;21;0.300000;2579;23509;23509
146;200;60;32;0.300000;2579;23486;23486
147;201;60;34;0.300000;2579;23486;23486
148;200;60;36;0.300000;2579;23466;23466
149;200;60;41;0.300000;2579;23372;23372
150;201;60;38;0.300000;2579;23372;23372
