NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;51;16;9;0.303000;1950;8305;8305
1;52;17;9;0.306000;1950;8305;8305
2;50;15;10;0.300000;1950;8257;8257
3;51;16;7;0.303000;1950;8257;8257
4;52;17;6;0.306000;1950;8257;8257
5;50;15;8;0.300000;1950;8144;8144
6;51;16;7;0.303000;1950;8144;8144
7;52;17;8;0.306000;1950;8144;8144
8;53;18;9;0.309000;1950;8144;8144
9;50;15;12;0.300000;1950;8125;8125
10;50;15;6;0.300000;1950;8041;8041
11;51;16;5;0.303000;1950;8041;8041
12;52;17;9;0.306000;1950;8041;8041
13;53;18;8;0.309000;1950;8041;8041
14;54;19;8;0.312000;1950;8041;8041
15;50;15;12;0.300000;1950;7976;7976
16;51;16;9;0.303000;1950;7976;7976
17;50;15;5;0.300000;1950;7966;7966
18;51;16;9;0.303000;1950;7966;7966
19;52;17;7;0.306000;1950;7966;7966
20;50;15;10;0.300000;1950;7901;7901
21;51;16;7;0.303000;1950;7901;7901
22;52;17;7;0.306000;1950;7901;7901
23;53;18;7;0.309000;1950;7901;7901
24;50;15;9;0.300000;1950;7660;7660
25;51;16;10;0.303000;1950;7660;7660
26;52;17;10;0.306000;1950;7660;7660
27;53;18;14;0.309000;1950;7660;7660
28;54;19;9;0.312000;1950;7660;7660
29;50;15;10;0.300000;1950;7653;7653
30;50;15;13;0.300000;1950;7646;7646
31;50;15;9;0.300000;1950;7445;7445
32;51;16;9;0.303000;1950;7445;7445
33;52;17;8;0.306000;1950;7445;7445
34;53;18;4;0.309000;1950;7445;7445
35;54;19;10;0.312000;1950;7445;7445
36;55;20;7;0.315000;1950;7445;7445
37;50;15;8;0.300000;1950;7325;7325
38;51;16;8;0.303000;1950;7325;7325
39;52;17;6;0.306000;1950;7325;7325
40;50;15;11;0.300000;1950;7169;7169
41;51;16;7;0.303000;1950;7169;7169
