NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;13;5;1;0.303000;39;150;150
1;14;6;3;0.306000;39;150;150
2;12;4;3;0.300000;39;148;148
3;13;5;2;0.303000;39;148;148
4;14;6;4;0.306000;39;148;148
5;15;7;6;0.309000;39;148;148
6;16;8;2;0.312000;39;148;148
7;12;4;2;0.300000;39;129;129
8;13;5;6;0.303000;39;129;129
9;12;4;4;0.300000;39;113;113
10;13;5;2;0.303000;39;113;113
11;12;4;3;0.300000;39;109;109
12;13;5;3;0.303000;39;109;109
13;14;6;2;0.306000;39;109;109
14;15;7;6;0.309000;39;109;109
15;12;4;2;0.300000;39;108;108
16;13;5;4;0.303000;39;108;108
17;14;6;4;0.306000;39;108;108
18;15;7;3;0.309000;39;108;108
19;16;8;5;0.312000;39;108;108
20;17;9;6;0.315000;39;108;108
21;18;10;3;0.318000;39;108;108
22;19;11;5;0.321000;39;108;108
23;20;12;6;0.324000;39;108;108
24;21;13;7;0.327000;39;108;108
25;22;14;6;0.330000;39;108;108
26;23;15;4;0.333000;39;108;108
27;12;4;9;0.300000;39;102;102
28;13;5;10;0.303000;39;102;102
29;12;4;4;0.300000;39;100;100
30;13;5;2;0.303000;39;100;100
31;14;6;2;0.306000;39;100;100
32;15;7;2;0.309000;39;100;100
33;16;8;4;0.312000;39;100;100
34;17;9;6;0.315000;39;100;100
35;18;10;4;0.318000;39;100;100
36;19;11;3;0.321000;39;100;100
37;20;12;6;0.324000;39;100;100
38;21;13;8;0.327000;39;100;100
39;22;14;8;0.330000;39;100;100
40;23;15;9;0.333000;39;100;100
41;24;16;9;0.336000;39;100;100
42;25;17;6;0.339000;39;100;100
43;12;4;7;0.300000;39;76;76
44;13;5;6;0.303000;39;76;76
45;14;6;0;0.306000;39;76;76
46;15;7;1;0.309000;39;76;76
47;16;8;2;0.312000;39;76;76
48;17;9;4;0.315000;39;76;76
49;18;10;5;0.318000;39;76;76
50;12;4;4;0.300000;39;61;61
51;13;5;5;0.303000;39;61;61
52;14;6;2;0.306000;39;61;61
53;12;4;2;0.300000;39;55;55
54;13;5;3;0.303000;39;55;55
55;12;4;1;0.300000;39;54;54
56;13;5;2;0.303000;39;54;54
57;12;4;1;0.300000;39;49;49
58;13;5;4;0.303000;39;49;49
59;14;6;2;0.306000;39;49;49
60;15;7;3;0.309000;39;49;49
61;16;8;4;0.312000;39;49;49
62;17;9;4;0.315000;39;49;49
63;18;10;1;0.318000;39;49;49
64;19;11;3;0.321000;39;49;49
65;20;12;6;0.324000;39;49;49
66;21;13;5;0.327000;39;49;49
67;22;14;9;0.330000;39;49;49
68;23;15;12;0.333000;39;49;49
69;24;16;8;0.336000;39;49;49
70;25;17;9;0.339000;39;49;49
71;26;18;9;0.342000;39;49;49
72;27;19;11;0.345000;39;49;49
73;28;20;10;0.348000;39;49;49
74;29;21;11;0.351000;39;49;49
75;30;22;13;0.354000;39;49;49
76;31;23;17;0.357000;39;49;49
77;32;24;21;0.360000;39;49;49
78;33;25;13;0.363000;39;49;49
79;34;26;15;0.366000;39;49;49
80;35;27;21;0.369000;39;49;49
81;36;28;19;0.372000;39;49;49
82;37;29;21;0.375000;39;49;49
83;38;30;18;0.378000;39;49;49
84;39;31;19;0.381000;39;49;49
85;40;32;20;0.384000;39;49;49
86;41;33;26;0.387000;39;49;49
87;42;34;29;0.390000;39;49;49
88;43;35;27;0.393000;39;49;49
89;44;36;30;0.396000;39;49;49
90;45;37;35;0.399000;39;49;49
91;46;38;34;0.402000;39;49;49
92;12;4;44;0.300000;39;47;47
93;13;5;20;0.303000;39;47;47
94;14;6;8;0.306000;39;47;47
95;15;7;1;0.309000;39;47;47
96;16;8;0;0.312000;39;47;47
97;17;9;3;0.315000;39;47;47
98;18;10;2;0.318000;39;47;47
99;19;11;5;0.321000;39;47;47
100;20;12;8;0.324000;39;47;47
101;21;13;7;0.327000;39;47;47
102;22;14;7;0.330000;39;47;47
103;23;15;11;0.333000;39;47;47
104;24;16;9;0.336000;39;47;47
105;25;17;7;0.339000;39;47;47
106;26;18;8;0.342000;39;47;47
107;27;19;11;0.345000;39;47;47
108;28;20;11;0.348000;39;47;47
109;29;21;9;0.351000;39;47;47
110;30;22;12;0.354000;39;47;47
111;31;23;11;0.357000;39;47;47
112;32;24;15;0.360000;39;47;47
113;33;25;20;0.363000;39;47;47
114;34;26;21;0.366000;39;47;47
115;35;27;29;0.369000;39;47;47
116;36;28;27;0.372000;39;47;47
117;37;29;29;0.375000;39;47;47
118;38;30;23;0.378000;39;47;47
119;39;31;18;0.381000;39;47;47
120;40;32;28;0.384000;39;47;47
