NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;13;5;2;0.303000;39;129;129
1;14;6;2;0.306000;39;129;129
2;15;7;3;0.309000;39;129;129
3;16;8;3;0.312000;39;129;129
4;12;4;4;0.300000;39;113;113
5;13;5;3;0.303000;39;113;113
6;14;6;2;0.306000;39;113;113
7;12;4;2;0.300000;39;97;97
8;13;5;2;0.303000;39;97;97
9;14;6;4;0.306000;39;97;97
10;15;7;0;0.309000;39;97;97
11;16;8;4;0.312000;39;97;97
12;17;9;3;0.315000;39;97;97
13;12;4;5;0.300000;39;90;90
14;12;4;8;0.300000;39;81;81
15;13;5;4;0.303000;39;81;81
16;14;6;1;0.306000;39;81;81
17;15;7;5;0.309000;39;81;81
18;16;8;8;0.312000;39;81;81
19;17;9;6;0.315000;39;81;81
20;18;10;6;0.318000;39;81;81
21;19;11;8;0.321000;39;81;81
22;20;12;5;0.324000;39;81;81
23;21;13;3;0.327000;39;81;81
24;22;14;8;0.330000;39;81;81
25;23;15;5;0.333000;39;81;81
26;12;4;11;0.300000;39;80;80
27;13;5;8;0.303000;39;80;80
28;14;6;1;0.306000;39;80;80
29;15;7;2;0.309000;39;80;80
30;16;8;5;0.312000;39;80;80
31;17;9;5;0.315000;39;80;80
32;18;10;6;0.318000;39;80;80
33;19;11;4;0.321000;39;80;80
34;20;12;8;0.324000;39;80;80
35;12;4;10;0.300000;39;72;72
36;13;5;4;0.303000;39;72;72
37;12;4;3;0.300000;39;63;63
38;13;5;3;0.303000;39;63;63
39;14;6;3;0.306000;39;63;63
40;15;7;0;0.309000;39;63;63
41;12;4;2;0.300000;39;58;58
42;13;5;4;0.303000;39;58;58
43;14;6;2;0.306000;39;58;58
44;15;7;1;0.309000;39;58;58
45;16;8;3;0.312000;39;58;58
46;17;9;3;0.315000;39;58;58
47;18;10;7;0.318000;39;58;58
48;19;11;3;0.321000;39;58;58
49;20;12;4;0.324000;39;58;58
50;21;13;8;0.327000;39;58;58
51;22;14;9;0.330000;39;58;58
52;23;15;9;0.333000;39;58;58
53;24;16;7;0.336000;39;58;58
54;25;17;6;0.339000;39;58;58
55;26;18;11;0.342000;39;58;58
56;27;19;12;0.345000;39;58;58
57;28;20;18;0.348000;39;58;58
58;29;21;12;0.351000;39;58;58
59;30;22;14;0.354000;39;58;58
60;31;23;21;0.357000;39;58;58
61;32;24;19;0.360000;39;58;58
62;33;25;16;0.363000;39;58;58
63;34;26;23;0.366000;39;58;58
64;12;4;24;0.300000;39;57;57
65;13;5;13;0.303000;39;57;57
66;14;6;7;0.306000;39;57;57
67;15;7;3;0.309000;39;57;57
68;12;4;4;0.300000;39;41;41
69;13;5;3;0.303000;39;41;41
70;14;6;3;0.306000;39;41;41
71;15;7;5;0.309000;39;41;41
72;16;8;7;0.312000;39;41;41
73;17;9;7;0.315000;39;41;41
74;18;10;3;0.318000;39;41;41
75;19;11;6;0.321000;39;41;41
76;20;12;6;0.324000;39;41;41
77;21;13;4;0.327000;39;41;41
78;22;14;2;0.330000;39;41;41
79;23;15;6;0.333000;39;41;41
80;24;16;3;0.336000;39;41;41
81;25;17;7;0.339000;39;41;41
82;26;18;7;0.342000;39;41;41
83;27;19;3;0.345000;39;41;41
84;28;20;13;0.348000;39;41;41
85;29;21;15;0.351000;39;41;41
86;30;22;15;0.354000;39;41;41
87;31;23;9;0.357000;39;41;41
88;32;24;14;0.360000;39;41;41
89;33;25;14;0.363000;39;41;41
90;34;26;25;0.366000;39;41;41
91;35;27;28;0.369000;39;41;41
92;36;28;23;0.372000;39;41;41
93;37;29;28;0.375000;39;41;41
94;38;30;24;0.378000;39;41;41
95;39;31;29;0.381000;39;41;41
96;40;32;19;0.384000;39;41;41
97;41;33;21;0.387000;39;41;41
98;42;34;33;0.390000;39;41;41
99;43;35;23;0.393000;39;41;41
100;44;36;29;0.396000;39;41;41
101;45;37;34;0.399000;39;41;41
102;46;38;35;0.402000;39;41;41
103;47;39;41;0.405000;39;41;41
104;48;40;35;0.408000;39;41;41
105;49;41;37;0.411000;39;41;41
106;50;42;42;0.414000;39;41;41
107;51;43;42;0.417000;39;41;41
108;52;44;35;0.420000;39;41;41
109;53;45;42;0.423000;39;41;41
110;54;46;52;0.426000;39;41;41
111;55;47;60;0.429000;39;41;41
112;56;48;63;0.432000;39;41;41
113;57;49;65;0.435000;39;41;41
114;58;50;61;0.438000;39;41;41
115;59;51;56;0.441000;39;41;41
116;60;52;66;0.444000;39;41;41
117;61;53;63;0.447000;39;41;41
118;62;54;75;0.450000;39;41;41
119;63;55;97;0.453000;39;41;41
120;64;56;95;0.456000;39;41;41
121;65;57;89;0.459000;39;41;41
122;66;58;85;0.462000;39;41;41
123;67;59;85;0.465000;39;41;41
124;68;60;103;0.468000;39;41;41
125;69;61;93;0.471000;39;41;41
126;70;62;104;0.474000;39;41;41
127;71;63;114;0.477000;39;41;41
128;72;64;111;0.480000;39;41;41
129;73;65;128;0.483000;39;41;41
130;74;66;127;0.486000;39;41;41
131;75;67;125;0.489000;39;41;41
132;76;68;133;0.492000;39;41;41
133;77;69;144;0.495000;39;41;41
134;78;70;157;0.498000;39;41;41
135;79;71;163;0.501000;39;41;41
136;80;72;157;0.504000;39;41;41
137;81;73;157;0.507000;39;41;41
138;82;74;161;0.510000;39;41;41
139;83;75;180;0.513000;39;41;41
140;84;76;180;0.516000;39;41;41
141;85;77;183;0.519000;39;41;41
142;86;78;177;0.522000;39;41;41
143;87;79;188;0.525000;39;41;41
144;88;80;197;0.528000;39;41;41
145;89;81;222;0.531000;39;41;41
146;90;82;219;0.534000;39;41;41
147;91;83;230;0.537000;39;41;41
148;92;84;247;0.540000;39;41;41
149;93;85;259;0.543000;39;41;41
150;94;86;253;0.546000;39;41;41
151;95;87;276;0.549000;39;41;41
152;96;88;282;0.552000;39;41;41
153;97;89;252;0.555000;39;41;41
154;98;90;281;0.558000;39;41;41
155;99;91;292;0.561000;39;41;41
156;100;92;298;0.564000;39;41;41
157;101;93;295;0.567000;39;41;41
158;102;94;326;0.570000;39;41;41
159;103;95;349;0.573000;39;41;41
160;104;96;336;0.576000;39;41;41
161;105;97;355;0.579000;39;41;41
162;106;98;366;0.582000;39;41;41
163;107;99;373;0.585000;39;41;41
164;108;100;398;0.588000;39;41;41
165;109;101;425;0.591000;39;41;41
166;110;102;435;0.594000;39;41;41
167;111;103;458;0.597000;39;41;41
168;112;104;481;0.600000;39;41;41
169;113;105;472;0.603000;39;41;41
170;114;106;503;0.606000;39;41;41
171;115;107;479;0.609000;39;41;41
172;116;108;495;0.612000;39;41;41
173;117;109;528;0.615000;39;41;41
174;118;110;532;0.618000;39;41;41
175;119;111;560;0.621000;39;41;41
176;120;112;572;0.624000;39;41;41
177;121;113;588;0.627000;39;41;41
178;122;114;611;0.630000;39;41;41
179;123;115;637;0.633000;39;41;41
180;124;116;651;0.636000;39;41;41
181;125;117;674;0.639000;39;41;41
182;126;118;678;0.642000;39;41;41
183;127;119;712;0.645000;39;41;41
184;128;120;721;0.648000;39;41;41
185;129;121;739;0.651000;39;41;41
186;130;122;753;0.654000;39;41;41
187;131;123;780;0.657000;39;41;41
188;132;124;826;0.660000;39;41;41
189;133;125;879;0.663000;39;41;41
190;134;126;913;0.666000;39;41;41
191;135;127;934;0.669000;39;41;41
192;136;128;969;0.672000;39;41;41
193;137;129;988;0.675000;39;41;41
194;138;130;989;0.678000;39;41;41
195;139;131;1014;0.681000;39;41;41
196;140;132;1085;0.684000;39;41;41
197;141;133;1129;0.687000;39;41;41
198;142;134;1154;0.690000;39;41;41
199;143;135;1172;0.693000;39;41;41
200;144;136;1194;0.696000;39;41;41
201;145;137;1225;0.699000;39;41;41
202;146;138;1252;0.702000;39;41;41
203;147;139;1291;0.705000;39;41;41
204;148;140;1308;0.708000;39;41;41
205;149;141;1320;0.711000;39;41;41
206;150;142;1382;0.714000;39;41;41
207;151;143;1428;0.717000;39;41;41
208;152;144;1467;0.720000;39;41;41
209;153;145;1532;0.723000;39;41;41
210;154;146;1547;0.726000;39;41;41
211;155;147;1568;0.729000;39;41;41
212;156;148;1609;0.732000;39;41;41
213;157;149;1682;0.735000;39;41;41
214;158;150;1722;0.738000;39;41;41
215;159;151;1779;0.741000;39;41;41
216;160;152;1837;0.744000;39;41;41
217;161;153;1902;0.747000;39;41;41
218;162;154;1969;0.750000;39;41;41
219;163;155;2037;0.753000;39;41;41
220;164;156;2100;0.756000;39;41;41
221;165;157;2175;0.759000;39;41;41
222;166;158;2243;0.762000;39;41;41
223;167;159;2295;0.765000;39;41;41
224;168;160;2379;0.768000;39;41;41
225;169;161;2436;0.771000;39;41;41
226;170;162;2515;0.774000;39;41;41
227;171;163;2599;0.777000;39;41;41
228;172;164;2665;0.780000;39;41;41
229;173;165;2735;0.783000;39;41;41
230;174;166;2796;0.786000;39;41;41
231;175;167;2896;0.789000;39;41;41
232;176;168;2964;0.792000;39;41;41
233;177;169;3057;0.795000;39;41;41
234;178;170;3153;0.798000;39;41;41
235;179;171;3234;0.801000;39;41;41
236;180;172;3352;0.804000;39;41;41
237;181;173;3456;0.807000;39;41;41
238;182;174;3573;0.810000;39;41;41
239;183;175;3708;0.813000;39;41;41
240;184;176;3809;0.816000;39;41;41
241;185;177;3906;0.819000;39;41;41
242;186;178;4015;0.822000;39;41;41
243;187;179;4117;0.825000;39;41;41
244;188;180;4246;0.828000;39;41;41
245;189;181;4363;0.831000;39;41;41
246;190;182;4512;0.834000;39;41;41
247;191;183;4648;0.837000;39;41;41
248;192;184;4777;0.840000;39;41;41
249;193;185;4943;0.843000;39;41;41
250;194;186;5095;0.846000;39;41;41
251;195;187;5255;0.849000;39;41;41
252;196;188;5424;0.852000;39;41;41
253;197;189;5633;0.855000;39;41;41
254;198;190;5829;0.858000;39;41;41
255;199;191;6013;0.861000;39;41;41
256;200;192;6206;0.864000;39;41;41
257;201;193;6413;0.867000;39;41;41
258;202;194;6608;0.870000;39;41;41
259;203;195;6830;0.873000;39;41;41
260;204;196;7062;0.876000;39;41;41
261;205;197;7254;0.879000;39;41;41
262;206;198;7472;0.882000;39;41;41
263;207;199;7701;0.885000;39;41;41
264;12;4;7959;0.300000;39;39;39
