NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;13;5;2;0.303000;39;139;139
1;12;4;2;0.300000;39;126;126
2;13;5;1;0.303000;39;126;126
3;14;6;1;0.306000;39;126;126
4;12;4;1;0.300000;39;105;105
5;13;5;3;0.303000;39;105;105
6;14;6;4;0.306000;39;105;105
7;15;7;5;0.309000;39;105;105
8;12;4;4;0.300000;39;70;70
9;13;5;4;0.303000;39;70;70
10;14;6;3;0.306000;39;70;70
11;15;7;0;0.309000;39;70;70
12;16;8;3;0.312000;39;70;70
13;17;9;4;0.315000;39;70;70
14;18;10;4;0.318000;39;70;70
15;19;11;7;0.321000;39;70;70
16;12;4;8;0.300000;39;60;60
17;13;5;7;0.303000;39;60;60
18;14;6;3;0.306000;39;60;60
19;15;7;3;0.309000;39;60;60
20;12;4;3;0.300000;39;54;54
21;13;5;5;0.303000;39;54;54
22;14;6;5;0.306000;39;54;54
23;15;7;6;0.309000;39;54;54
24;16;8;6;0.312000;39;54;54
25;17;9;2;0.315000;39;54;54
26;18;10;4;0.318000;39;54;54
27;19;11;3;0.321000;39;54;54
28;20;12;4;0.324000;39;54;54
29;21;13;7;0.327000;39;54;54
30;22;14;7;0.330000;39;54;54
31;23;15;9;0.333000;39;54;54
32;24;16;9;0.336000;39;54;54
33;25;17;10;0.339000;39;54;54
34;26;18;12;0.342000;39;54;54
35;27;19;11;0.345000;39;54;54
36;28;20;7;0.348000;39;54;54
37;29;21;20;0.351000;39;54;54
38;30;22;10;0.354000;39;54;54
39;31;23;10;0.357000;39;54;54
40;32;24;19;0.360000;39;54;54
41;33;25;22;0.363000;39;54;54
42;34;26;18;0.366000;39;54;54
43;35;27;24;0.369000;39;54;54
44;36;28;28;0.372000;39;54;54
45;12;4;20;0.300000;39;49;49
46;13;5;13;0.303000;39;49;49
47;14;6;5;0.306000;39;49;49
48;15;7;2;0.309000;39;49;49
49;16;8;4;0.312000;39;49;49
50;17;9;2;0.315000;39;49;49
51;18;10;7;0.318000;39;49;49
52;19;11;3;0.321000;39;49;49
53;20;12;5;0.324000;39;49;49
54;21;13;7;0.327000;39;49;49
55;22;14;6;0.330000;39;49;49
56;23;15;6;0.333000;39;49;49
57;24;16;8;0.336000;39;49;49
58;25;17;10;0.339000;39;49;49
59;26;18;7;0.342000;39;49;49
60;27;19;14;0.345000;39;49;49
61;28;20;10;0.348000;39;49;49
62;29;21;9;0.351000;39;49;49
63;30;22;14;0.354000;39;49;49
64;31;23;17;0.357000;39;49;49
65;32;24;16;0.360000;39;49;49
66;33;25;21;0.363000;39;49;49
67;34;26;20;0.366000;39;49;49
68;35;27;17;0.369000;39;49;49
69;36;28;20;0.372000;39;49;49
70;37;29;22;0.375000;39;49;49
71;38;30;27;0.378000;39;49;49
72;39;31;23;0.381000;39;49;49
73;40;32;26;0.384000;39;49;49
74;41;33;35;0.387000;39;49;49
75;42;34;32;0.390000;39;49;49
76;43;35;36;0.393000;39;49;49
77;44;36;40;0.396000;39;49;49
78;45;37;37;0.399000;39;49;49
79;46;38;38;0.402000;39;49;49
80;47;39;37;0.405000;39;49;49
81;48;40;56;0.408000;39;49;49
82;49;41;45;0.411000;39;49;49
83;50;42;41;0.414000;39;49;49
84;51;43;43;0.417000;39;49;49
85;52;44;49;0.420000;39;49;49
86;53;45;60;0.423000;39;49;49
87;54;46;56;0.426000;39;49;49
88;55;47;57;0.429000;39;49;49
89;56;48;54;0.432000;39;49;49
90;57;49;56;0.435000;39;49;49
91;58;50;63;0.438000;39;49;49
92;59;51;63;0.441000;39;49;49
93;60;52;65;0.444000;39;49;49
94;61;53;59;0.447000;39;49;49
95;62;54;73;0.450000;39;49;49
96;63;55;88;0.453000;39;49;49
97;64;56;85;0.456000;39;49;49
98;65;57;85;0.459000;39;49;49
99;66;58;78;0.462000;39;49;49
100;67;59;78;0.465000;39;49;49
101;68;60;87;0.468000;39;49;49
102;69;61;92;0.471000;39;49;49
103;70;62;108;0.474000;39;49;49
104;71;63;123;0.477000;39;49;49
105;72;64;120;0.480000;39;49;49
106;73;65;135;0.483000;39;49;49
107;74;66;133;0.486000;39;49;49
108;75;67;121;0.489000;39;49;49
109;76;68;140;0.492000;39;49;49
110;77;69;161;0.495000;39;49;49
111;78;70;153;0.498000;39;49;49
112;79;71;140;0.501000;39;49;49
113;80;72;154;0.504000;39;49;49
114;81;73;166;0.507000;39;49;49
115;82;74;158;0.510000;39;49;49
116;83;75;169;0.513000;39;49;49
117;84;76;170;0.516000;39;49;49
118;85;77;184;0.519000;39;49;49
119;86;78;194;0.522000;39;49;49
120;87;79;218;0.525000;39;49;49
121;88;80;229;0.528000;39;49;49
122;12;4;230;0.300000;39;47;47
123;13;5;87;0.303000;39;47;47
124;14;6;23;0.306000;39;47;47
125;15;7;6;0.309000;39;47;47
126;16;8;3;0.312000;39;47;47
127;17;9;5;0.315000;39;47;47
128;18;10;6;0.318000;39;47;47
129;19;11;3;0.321000;39;47;47
130;20;12;6;0.324000;39;47;47
131;21;13;6;0.327000;39;47;47
132;22;14;6;0.330000;39;47;47
133;23;15;11;0.333000;39;47;47
134;24;16;8;0.336000;39;47;47
135;25;17;9;0.339000;39;47;47
136;26;18;10;0.342000;39;47;47
137;27;19;9;0.345000;39;47;47
138;28;20;10;0.348000;39;47;47
139;29;21;9;0.351000;39;47;47
140;30;22;13;0.354000;39;47;47
141;31;23;15;0.357000;39;47;47
142;32;24;17;0.360000;39;47;47
143;33;25;20;0.363000;39;47;47
144;34;26;14;0.366000;39;47;47
145;35;27;14;0.369000;39;47;47
146;36;28;13;0.372000;39;47;47
147;37;29;12;0.375000;39;47;47
148;38;30;19;0.378000;39;47;47
149;39;31;24;0.381000;39;47;47
150;40;32;33;0.384000;39;47;47
151;41;33;35;0.387000;39;47;47
152;42;34;27;0.390000;39;47;47
153;43;35;38;0.393000;39;47;47
154;44;36;31;0.396000;39;47;47
155;45;37;30;0.399000;39;47;47
156;46;38;35;0.402000;39;47;47
157;47;39;34;0.405000;39;47;47
158;48;40;35;0.408000;39;47;47
159;49;41;46;0.411000;39;47;47
160;50;42;49;0.414000;39;47;47
161;51;43;46;0.417000;39;47;47
162;52;44;46;0.420000;39;47;47
163;53;45;59;0.423000;39;47;47
164;54;46;58;0.426000;39;47;47
165;55;47;57;0.429000;39;47;47
166;56;48;62;0.432000;39;47;47
167;57;49;67;0.435000;39;47;47
168;58;50;62;0.438000;39;47;47
169;59;51;59;0.441000;39;47;47
170;60;52;65;0.444000;39;47;47
171;61;53;61;0.447000;39;47;47
172;62;54;75;0.450000;39;47;47
173;63;55;81;0.453000;39;47;47
174;64;56;88;0.456000;39;47;47
175;65;57;88;0.459000;39;47;47
176;66;58;103;0.462000;39;47;47
177;67;59;98;0.465000;39;47;47
178;68;60;99;0.468000;39;47;47
179;69;61;93;0.471000;39;47;47
180;70;62;95;0.474000;39;47;47
181;71;63;108;0.477000;39;47;47
182;72;64;101;0.480000;39;47;47
183;73;65;103;0.483000;39;47;47
184;74;66;123;0.486000;39;47;47
185;12;4;134;0.300000;39;42;42
186;13;5;59;0.303000;39;42;42
187;14;6;20;0.306000;39;42;42
188;15;7;6;0.309000;39;42;42
189;16;8;2;0.312000;39;42;42
190;17;9;3;0.315000;39;42;42
191;18;10;7;0.318000;39;42;42
192;19;11;7;0.321000;39;42;42
193;20;12;7;0.324000;39;42;42
194;21;13;9;0.327000;39;42;42
195;22;14;12;0.330000;39;42;42
196;23;15;11;0.333000;39;42;42
197;24;16;8;0.336000;39;42;42
198;25;17;10;0.339000;39;42;42
199;26;18;12;0.342000;39;42;42
200;27;19;6;0.345000;39;42;42
201;28;20;8;0.348000;39;42;42
202;29;21;10;0.351000;39;42;42
203;30;22;11;0.354000;39;42;42
204;31;23;12;0.357000;39;42;42
205;32;24;15;0.360000;39;42;42
206;33;25;19;0.363000;39;42;42
207;34;26;9;0.366000;39;42;42
208;35;27;15;0.369000;39;42;42
209;36;28;22;0.372000;39;42;42
210;37;29;22;0.375000;39;42;42
211;38;30;29;0.378000;39;42;42
212;39;31;42;0.381000;39;42;42
213;40;32;24;0.384000;39;42;42
214;41;33;33;0.387000;39;42;42
215;42;34;23;0.390000;39;42;42
216;43;35;28;0.393000;39;42;42
217;44;36;32;0.396000;39;42;42
218;45;37;31;0.399000;39;42;42
219;46;38;24;0.402000;39;42;42
220;47;39;33;0.405000;39;42;42
221;48;40;34;0.408000;39;42;42
222;49;41;52;0.411000;39;42;42
223;50;42;46;0.414000;39;42;42
224;51;43;41;0.417000;39;42;42
225;52;44;40;0.420000;39;42;42
226;53;45;48;0.423000;39;42;42
227;54;46;55;0.426000;39;42;42
228;55;47;50;0.429000;39;42;42
229;56;48;55;0.432000;39;42;42
230;57;49;68;0.435000;39;42;42
231;58;50;76;0.438000;39;42;42
232;59;51;76;0.441000;39;42;42
233;60;52;75;0.444000;39;42;42
234;61;53;80;0.447000;39;42;42
235;62;54;77;0.450000;39;42;42
236;63;55;84;0.453000;39;42;42
237;64;56;85;0.456000;39;42;42
238;65;57;76;0.459000;39;42;42
239;66;58;75;0.462000;39;42;42
240;67;59;94;0.465000;39;42;42
241;68;60;98;0.468000;39;42;42
242;69;61;100;0.471000;39;42;42
243;70;62;99;0.474000;39;42;42
244;71;63;98;0.477000;39;42;42
245;72;64;109;0.480000;39;42;42
246;73;65;132;0.483000;39;42;42
247;74;66;129;0.486000;39;42;42
248;75;67;128;0.489000;39;42;42
249;76;68;138;0.492000;39;42;42
250;77;69;136;0.495000;39;42;42
251;78;70;136;0.498000;39;42;42
252;79;71;148;0.501000;39;42;42
253;80;72;146;0.504000;39;42;42
254;81;73;161;0.507000;39;42;42
255;82;74;172;0.510000;39;42;42
256;83;75;166;0.513000;39;42;42
257;84;76;177;0.516000;39;42;42
258;85;77;182;0.519000;39;42;42
259;86;78;176;0.522000;39;42;42
260;87;79;173;0.525000;39;42;42
261;88;80;204;0.528000;39;42;42
262;89;81;207;0.531000;39;42;42
263;90;82;221;0.534000;39;42;42
264;91;83;218;0.537000;39;42;42
265;92;84;244;0.540000;39;42;42
266;93;85;253;0.543000;39;42;42
267;94;86;265;0.546000;39;42;42
268;95;87;279;0.549000;39;42;42
269;96;88;283;0.552000;39;42;42
270;97;89;303;0.555000;39;42;42
271;98;90;305;0.558000;39;42;42
272;99;91;302;0.561000;39;42;42
273;100;92;295;0.564000;39;42;42
274;101;93;322;0.567000;39;42;42
275;102;94;349;0.570000;39;42;42
276;103;95;347;0.573000;39;42;42
277;104;96;359;0.576000;39;42;42
278;105;97;367;0.579000;39;42;42
279;106;98;361;0.582000;39;42;42
280;107;99;392;0.585000;39;42;42
281;108;100;367;0.588000;39;42;42
282;109;101;389;0.591000;39;42;42
283;110;102;415;0.594000;39;42;42
284;111;103;428;0.597000;39;42;42
285;112;104;469;0.600000;39;42;42
286;113;105;483;0.603000;39;42;42
287;114;106;478;0.606000;39;42;42
288;115;107;509;0.609000;39;42;42
289;116;108;504;0.612000;39;42;42
290;117;109;528;0.615000;39;42;42
291;118;110;564;0.618000;39;42;42
292;119;111;546;0.621000;39;42;42
293;120;112;549;0.624000;39;42;42
294;121;113;575;0.627000;39;42;42
295;122;114;594;0.630000;39;42;42
296;123;115;627;0.633000;39;42;42
297;124;116;664;0.636000;39;42;42
298;125;117;686;0.639000;39;42;42
299;126;118;678;0.642000;39;42;42
300;127;119;686;0.645000;39;42;42
301;128;120;739;0.648000;39;42;42
302;129;121;771;0.651000;39;42;42
303;130;122;796;0.654000;39;42;42
304;131;123;813;0.657000;39;42;42
