NumerGeneracji;Wielkoœæ Populacji;Liczba Krzy¿owañ;Liczba Mutacji;Prawdopodobieñstwo Mutacji;Optymalna Œcie¿ka;Najlepsza Œcie¿ka;Najlepsza w danej Populacji
0;301;100;48;0.300000;2720;7849;7849
1;302;100;43;0.300000;2720;7849;7849
2;300;100;46;0.300000;2720;7838;7838
3;300;100;55;0.300000;2720;7821;7821
4;300;100;54;0.300000;2720;7664;7664
5;301;100;53;0.300000;2720;7664;7664
6;302;100;51;0.300000;2720;7664;7664
7;303;100;50;0.300000;2720;7664;7664
8;304;100;53;0.300000;2720;7664;7664
9;305;100;55;0.300000;2720;7664;7664
10;306;100;56;0.300000;2720;7664;7664
11;307;100;56;0.300000;2720;7664;7664
12;308;100;56;0.300000;2720;7664;7664
13;309;100;51;0.300000;2720;7664;7664
14;310;100;54;0.300000;2720;7664;7664
15;300;100;55;0.300000;2720;7554;7554
16;301;100;50;0.300000;2720;7554;7554
17;302;100;47;0.300000;2720;7554;7554
18;303;100;63;0.300000;2720;7554;7554
19;304;100;61;0.300000;2720;7554;7554
20;300;100;59;0.300000;2720;7549;7549
21;301;100;64;0.300000;2720;7549;7549
22;300;100;51;0.300000;2720;7522;7522
23;301;100;39;0.300000;2720;7522;7522
24;300;100;51;0.300000;2720;7456;7456
25;301;100;61;0.300000;2720;7456;7456
26;302;100;49;0.300000;2720;7456;7456
27;303;100;52;0.300000;2720;7456;7456
28;304;100;42;0.300000;2720;7456;7456
29;305;100;48;0.300000;2720;7456;7456
30;306;100;44;0.300000;2720;7456;7456
31;307;100;58;0.300000;2720;7456;7456
32;300;100;72;0.300000;2720;7421;7421
33;301;100;49;0.300000;2720;7421;7421
34;300;100;55;0.300000;2720;7420;7420
35;301;100;43;0.300000;2720;7420;7420
36;302;100;41;0.300000;2720;7420;7420
37;300;100;49;0.300000;2720;7418;7418
38;300;100;45;0.300000;2720;7391;7391
39;300;100;43;0.300000;2720;7352;7352
40;300;100;46;0.300000;2720;7326;7326
41;301;100;58;0.300000;2720;7326;7326
42;302;100;50;0.300000;2720;7326;7326
43;300;100;46;0.300000;2720;7323;7323
44;300;100;58;0.300000;2720;7280;7280
45;301;100;45;0.300000;2720;7280;7280
46;302;100;53;0.300000;2720;7280;7280
47;303;100;59;0.300000;2720;7280;7280
48;304;100;53;0.300000;2720;7280;7280
49;300;100;51;0.300000;2720;7237;7237
50;301;100;56;0.300000;2720;7237;7237
51;302;100;52;0.300000;2720;7237;7237
52;303;100;45;0.300000;2720;7237;7237
53;304;100;50;0.300000;2720;7237;7237
54;305;100;49;0.300000;2720;7237;7237
55;300;100;49;0.300000;2720;7233;7233
56;300;100;47;0.300000;2720;7219;7219
57;300;100;54;0.300000;2720;7208;7208
58;300;100;66;0.300000;2720;7206;7206
59;301;100;49;0.300000;2720;7206;7206
60;300;100;49;0.300000;2720;7153;7153
61;301;100;62;0.300000;2720;7153;7153
62;302;100;62;0.300000;2720;7153;7153
63;303;100;62;0.300000;2720;7153;7153
64;300;100;54;0.300000;2720;7126;7126
65;300;100;55;0.300000;2720;7119;7119
66;301;100;50;0.300000;2720;7119;7119
67;302;100;39;0.300000;2720;7119;7119
68;300;100;56;0.300000;2720;7099;7099
69;301;100;49;0.300000;2720;7099;7099
70;300;100;50;0.300000;2720;7088;7088
71;300;100;54;0.300000;2720;7079;7079
72;301;100;40;0.300000;2720;7079;7079
73;302;100;50;0.300000;2720;7079;7079
74;300;100;61;0.300000;2720;7054;7054
75;301;100;48;0.300000;2720;7054;7054
76;302;100;44;0.300000;2720;7054;7054
77;300;100;43;0.300000;2720;7037;7037
78;300;100;60;0.300000;2720;7016;7016
79;301;100;58;0.300000;2720;7016;7016
80;300;100;53;0.300000;2720;7008;7008
81;300;100;56;0.300000;2720;6988;6988
82;301;100;49;0.300000;2720;6988;6988
83;300;100;58;0.300000;2720;6957;6957
84;301;100;51;0.300000;2720;6957;6957
85;302;100;60;0.300000;2720;6957;6957
86;303;100;61;0.300000;2720;6957;6957
87;304;100;57;0.300000;2720;6957;6957
88;305;100;68;0.300000;2720;6957;6957
89;300;100;50;0.300000;2720;6933;6933
90;301;100;55;0.300000;2720;6933;6933
91;302;100;53;0.300000;2720;6933;6933
92;303;100;35;0.300000;2720;6933;6933
93;300;100;48;0.300000;2720;6875;6875
94;301;100;54;0.300000;2720;6875;6875
95;302;100;56;0.300000;2720;6875;6875
96;303;100;51;0.300000;2720;6875;6875
97;304;100;51;0.300000;2720;6875;6875
98;300;100;53;0.300000;2720;6862;6862
99;300;100;39;0.300000;2720;6849;6849
100;301;100;53;0.300000;2720;6849;6849
101;302;100;52;0.300000;2720;6849;6849
102;300;100;49;0.300000;2720;6842;6842
103;300;100;53;0.300000;2720;6800;6800
104;301;100;43;0.300000;2720;6800;6800
105;302;100;44;0.300000;2720;6800;6800
106;303;100;53;0.300000;2720;6800;6800
107;300;100;54;0.300000;2720;6767;6767
108;300;100;42;0.300000;2720;6766;6766
109;301;100;49;0.300000;2720;6766;6766
110;302;100;56;0.300000;2720;6766;6766
111;303;100;45;0.300000;2720;6766;6766
112;304;100;38;0.300000;2720;6766;6766
113;305;100;48;0.300000;2720;6766;6766
114;306;100;62;0.300000;2720;6766;6766
115;307;100;52;0.300000;2720;6766;6766
116;300;100;54;0.300000;2720;6764;6764
117;301;100;49;0.300000;2720;6764;6764
118;300;100;39;0.300000;2720;6725;6725
119;301;100;49;0.300000;2720;6725;6725
120;302;100;49;0.300000;2720;6725;6725
121;303;100;51;0.300000;2720;6725;6725
122;300;100;59;0.300000;2720;6715;6715
123;301;100;40;0.300000;2720;6715;6715
124;300;100;47;0.300000;2720;6710;6710
125;300;100;45;0.300000;2720;6705;6705
126;301;100;49;0.300000;2720;6705;6705
127;302;100;46;0.300000;2720;6705;6705
128;300;100;43;0.300000;2720;6698;6698
129;300;100;50;0.300000;2720;6697;6697
130;300;100;53;0.300000;2720;6688;6688
131;301;100;56;0.300000;2720;6688;6688
132;302;100;53;0.300000;2720;6688;6688
133;300;100;61;0.300000;2720;6685;6685
134;301;100;57;0.300000;2720;6685;6685
135;302;100;57;0.300000;2720;6685;6685
136;300;100;57;0.300000;2720;6677;6677
137;300;100;53;0.300000;2720;6664;6664
138;301;100;61;0.300000;2720;6664;6664
139;300;100;51;0.300000;2720;6654;6654
140;300;100;49;0.300000;2720;6636;6636
141;301;100;54;0.300000;2720;6636;6636
142;302;100;51;0.300000;2720;6636;6636
143;300;100;58;0.300000;2720;6622;6622
144;301;100;50;0.300000;2720;6622;6622
145;300;100;43;0.300000;2720;6612;6612
146;300;100;50;0.300000;2720;6607;6607
147;301;100;49;0.300000;2720;6607;6607
148;300;100;52;0.300000;2720;6605;6605
149;301;100;57;0.300000;2720;6605;6605
150;300;100;44;0.300000;2720;6593;6593
151;300;100;43;0.300000;2720;6588;6588
152;300;100;49;0.300000;2720;6575;6575
153;301;100;52;0.300000;2720;6575;6575
154;300;100;63;0.300000;2720;6560;6560
155;301;100;56;0.300000;2720;6560;6560
156;300;100;57;0.300000;2720;6549;6549
157;301;100;57;0.300000;2720;6549;6549
158;302;100;64;0.300000;2720;6549;6549
159;300;100;55;0.300000;2720;6548;6548
160;301;100;51;0.300000;2720;6548;6548
161;302;100;52;0.300000;2720;6548;6548
162;303;100;56;0.300000;2720;6548;6548
163;304;100;46;0.300000;2720;6548;6548
164;300;100;51;0.300000;2720;6539;6539
165;300;100;62;0.300000;2720;6531;6531
166;301;100;46;0.300000;2720;6531;6531
167;300;100;31;0.300000;2720;6524;6524
168;300;100;42;0.300000;2720;6520;6520
169;300;100;50;0.300000;2720;6516;6516
170;300;100;56;0.300000;2720;6503;6503
171;300;100;61;0.300000;2720;6502;6502
172;301;100;49;0.300000;2720;6502;6502
173;300;100;62;0.300000;2720;6494;6494
174;301;100;46;0.300000;2720;6494;6494
175;300;100;44;0.300000;2720;6490;6490
176;301;100;48;0.300000;2720;6490;6490
177;302;100;43;0.300000;2720;6490;6490
178;300;100;60;0.300000;2720;6486;6486
179;300;100;40;0.300000;2720;6473;6473
180;301;100;54;0.300000;2720;6473;6473
181;300;100;51;0.300000;2720;6461;6461
182;301;100;52;0.300000;2720;6461;6461
183;302;100;49;0.300000;2720;6461;6461
184;303;100;50;0.300000;2720;6461;6461
185;304;100;57;0.300000;2720;6461;6461
186;300;100;50;0.300000;2720;6448;6448
187;301;100;50;0.300000;2720;6448;6448
188;300;100;50;0.300000;2720;6440;6440
189;300;100;46;0.300000;2720;6432;6432
190;301;100;48;0.300000;2720;6432;6432
191;302;100;42;0.300000;2720;6432;6432
192;300;100;44;0.300000;2720;6426;6426
193;301;100;48;0.300000;2720;6426;6426
194;300;100;35;0.300000;2720;6410;6410
195;301;100;40;0.300000;2720;6410;6410
196;300;100;44;0.300000;2720;6405;6405
197;301;100;45;0.300000;2720;6405;6405
198;302;100;61;0.300000;2720;6405;6405
199;303;100;58;0.300000;2720;6405;6405
200;300;100;46;0.300000;2720;6395;6395
201;300;100;49;0.300000;2720;6385;6385
202;300;100;60;0.300000;2720;6380;6380
203;301;100;57;0.300000;2720;6380;6380
204;302;100;52;0.300000;2720;6380;6380
205;300;100;58;0.300000;2720;6367;6367
206;301;100;67;0.300000;2720;6367;6367
207;302;100;46;0.300000;2720;6367;6367
208;300;100;47;0.300000;2720;6361;6361
209;301;100;37;0.300000;2720;6361;6361
210;302;100;46;0.300000;2720;6361;6361
211;303;100;51;0.300000;2720;6361;6361
212;300;100;37;0.300000;2720;6337;6337
213;301;100;59;0.300000;2720;6337;6337
214;300;100;61;0.300000;2720;6333;6333
215;300;100;56;0.300000;2720;6316;6316
216;300;100;51;0.300000;2720;6315;6315
217;300;100;44;0.300000;2720;6308;6308
218;300;100;61;0.300000;2720;6289;6289
219;301;100;57;0.300000;2720;6289;6289
220;300;100;66;0.300000;2720;6284;6284
221;301;100;69;0.300000;2720;6284;6284
222;302;100;46;0.300000;2720;6284;6284
223;303;100;45;0.300000;2720;6284;6284
224;300;100;52;0.300000;2720;6266;6266
225;301;100;55;0.300000;2720;6266;6266
226;300;100;47;0.300000;2720;6260;6260
227;301;100;51;0.300000;2720;6260;6260
228;302;100;49;0.300000;2720;6260;6260
229;303;100;44;0.300000;2720;6260;6260
230;300;100;59;0.300000;2720;6259;6259
231;301;100;57;0.300000;2720;6259;6259
232;300;100;52;0.300000;2720;6253;6253
233;301;100;41;0.300000;2720;6253;6253
234;302;100;39;0.300000;2720;6253;6253
235;303;100;51;0.300000;2720;6253;6253
236;304;100;62;0.300000;2720;6253;6253
237;305;100;56;0.300000;2720;6253;6253
238;300;100;44;0.300000;2720;6251;6251
239;300;100;43;0.300000;2720;6249;6249
240;300;100;58;0.300000;2720;6245;6245
241;300;100;46;0.300000;2720;6243;6243
242;301;100;44;0.300000;2720;6243;6243
243;300;100;50;0.300000;2720;6214;6214
244;301;100;53;0.300000;2720;6214;6214
245;302;100;61;0.300000;2720;6214;6214
246;300;100;62;0.300000;2720;6197;6197
247;301;100;50;0.300000;2720;6197;6197
248;302;100;31;0.300000;2720;6197;6197
249;303;100;48;0.300000;2720;6197;6197
250;300;100;59;0.300000;2720;6194;6194
251;300;100;58;0.300000;2720;6174;6174
252;301;100;44;0.300000;2720;6174;6174
253;302;100;41;0.300000;2720;6174;6174
254;303;100;42;0.300000;2720;6174;6174
255;300;100;43;0.300000;2720;6164;6164
256;301;100;58;0.300000;2720;6164;6164
257;302;100;69;0.300000;2720;6164;6164
258;303;100;62;0.300000;2720;6164;6164
259;304;100;64;0.300000;2720;6164;6164
260;300;100;58;0.300000;2720;6142;6142
261;301;100;57;0.300000;2720;6142;6142
262;302;100;40;0.300000;2720;6142;6142
263;303;100;56;0.300000;2720;6142;6142
264;304;100;59;0.300000;2720;6142;6142
265;300;100;52;0.300000;2720;6137;6137
266;301;100;52;0.300000;2720;6137;6137
267;300;100;49;0.300000;2720;6132;6132
268;301;100;58;0.300000;2720;6132;6132
269;300;100;50;0.300000;2720;6130;6130
270;300;100;55;0.300000;2720;6115;6115
271;301;100;52;0.300000;2720;6115;6115
272;302;100;49;0.300000;2720;6115;6115
273;303;100;44;0.300000;2720;6115;6115
274;304;100;49;0.300000;2720;6115;6115
275;305;100;53;0.300000;2720;6115;6115
276;306;100;41;0.300000;2720;6115;6115
277;300;100;45;0.300000;2720;6111;6111
278;301;100;59;0.300000;2720;6111;6111
279;300;100;55;0.300000;2720;6098;6098
280;301;100;49;0.300000;2720;6098;6098
281;302;100;52;0.300000;2720;6098;6098
282;303;100;50;0.300000;2720;6098;6098
283;300;100;50;0.300000;2720;6087;6087
284;301;100;47;0.300000;2720;6087;6087
285;302;100;50;0.300000;2720;6087;6087
286;303;100;54;0.300000;2720;6087;6087
287;304;100;53;0.300000;2720;6087;6087
288;300;100;47;0.300000;2720;6077;6077
289;301;100;47;0.300000;2720;6077;6077
290;302;100;44;0.300000;2720;6077;6077
291;303;100;46;0.300000;2720;6077;6077
292;300;100;47;0.300000;2720;6074;6074
293;301;100;56;0.300000;2720;6074;6074
294;300;100;45;0.300000;2720;6069;6069
295;300;100;53;0.300000;2720;6058;6058
296;301;100;49;0.300000;2720;6058;6058
297;300;100;47;0.300000;2720;6045;6045
298;301;100;47;0.300000;2720;6045;6045
299;302;100;50;0.300000;2720;6045;6045
300;303;100;62;0.300000;2720;6045;6045
301;300;100;61;0.300000;2720;6024;6024
302;301;100;53;0.300000;2720;6024;6024
303;302;100;53;0.300000;2720;6024;6024
304;303;100;49;0.300000;2720;6024;6024
305;304;100;70;0.300000;2720;6024;6024
306;300;100;48;0.300000;2720;6017;6017
307;301;100;54;0.300000;2720;6017;6017
308;300;100;51;0.300000;2720;6008;6008
309;301;100;62;0.300000;2720;6008;6008
310;302;100;50;0.300000;2720;6008;6008
311;300;100;50;0.300000;2720;6002;6002
312;301;100;51;0.300000;2720;6002;6002
313;300;100;57;0.300000;2720;6001;6001
314;301;100;56;0.300000;2720;6001;6001
315;302;100;51;0.300000;2720;6001;6001
316;303;100;45;0.300000;2720;6001;6001
317;304;100;51;0.300000;2720;6001;6001
318;305;100;60;0.300000;2720;6001;6001
319;300;100;61;0.300000;2720;5992;5992
320;301;100;54;0.300000;2720;5992;5992
321;302;100;57;0.300000;2720;5992;5992
322;300;100;51;0.300000;2720;5979;5979
323;301;100;56;0.300000;2720;5979;5979
324;302;100;58;0.300000;2720;5979;5979
325;303;100;59;0.300000;2720;5979;5979
326;300;100;57;0.300000;2720;5965;5965
327;301;100;51;0.300000;2720;5965;5965
328;300;100;45;0.300000;2720;5951;5951
329;301;100;40;0.300000;2720;5951;5951
330;302;100;56;0.300000;2720;5951;5951
331;303;100;41;0.300000;2720;5951;5951
